l_lim_o2Tneg,u_lim_o2Tneg,l_lim_o2Tpro,u_lim_o2Tpro,l_lim_testTpro,u_lim_testTpro,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq,Tneg_ratio
0.6,0.7,0.6,0.7,0.0,0.1,0.9964229611556984,-1.850004401434718e-35,0.0,-1.6977911553168167e-59,9959.33065810594,1.0
0.6,0.7,0.6,0.9,0.0,0.1,0.9964229611556984,-5.016785261834015e-28,0.0,4.387855213018611e-53,9959.330658105931,1.0
0.6,0.7,0.8,0.9,0.0,0.1,0.9964229611568776,8.484952106261998e-24,0.0,-1.8988057742723283e-55,9959.330657993067,1.0
0.6,0.9,0.0,0.1,0.0,0.1,0.9405121891742432,1.0353170460765349,0.0,9412.221695615268,583.5246579078154,0.058377297429335756
0.6,0.9,0.0,0.3,0.0,0.1,0.9405121891742432,1.0353170460765349,0.0,9412.221695615268,583.5246579078154,0.058377297429335756
0.6,0.9,0.0,0.5,0.0,0.1,0.9405121891742432,1.0353170460765349,0.0,9412.221695615268,583.5246579078154,0.058377297429335756
0.6,0.9,0.0,0.7,0.0,0.1,0.9407067161528784,1.0317267688873286,0.0,9379.595214206956,615.9561601040157,0.06162302978973741
0.6,0.9,0.0,0.9,0.0,0.1,0.9409252763598918,1.027692771953107,0.0,9342.93627999364,652.396900439977,0.06527015044551769
0.6,0.9,0.2,0.3,0.0,0.1,0.9405121891742432,1.0353170460765349,0.0,9412.221695615268,583.5246579078154,0.058377297429335756
0.6,0.9,0.2,0.5,0.0,0.1,0.9405121891742432,1.0353170460765349,0.0,9412.221695615268,583.5246579078154,0.058377297429335756
0.6,0.9,0.2,0.7,0.0,0.1,0.9408287599092524,1.0294742095431209,0.0,9359.125110342557,636.3043113348671,0.06365952721899996
0.6,0.9,0.2,0.9,0.0,0.1,0.9411804402578652,1.022982973647944,0.0,9300.135776030404,694.9438322322325,0.06952859401517353
0.6,0.9,0.4,0.5,0.0,0.1,0.9405121891742432,1.0353170460765349,0.0,9412.221695615268,583.5246579078154,0.058377297429335756
0.6,0.9,0.4,0.7,0.0,0.1,0.9413736224299922,1.0194170862995977,0.0,9267.730453734157,727.1580053098999,0.07275298851903822
0.6,0.9,0.4,0.9,0.0,0.1,0.9423078890568596,1.002170036704768,0.0,9110.994404846082,882.979557258485,0.08835119649166506
0.6,0.9,0.6,0.7,0.0,0.1,0.9964229611556982,-3.201110179827642e-33,0.0,1.4410217382461274e-55,9959.33065810594,1.0
0.6,0.9,0.6,0.9,0.0,0.1,0.9964229611556984,2.737633685062149e-31,0.0,-2.310964227020204e-62,9959.330658105937,1.0
0.6,0.9,0.8,0.9,0.0,0.1,0.9964229611556982,-4.1698658351591404e-35,0.0,1.0499484893806674e-55,9959.330658105937,1.0
0.8,0.9,0.0,0.1,0.0,0.1,0.9371608309418736,1.0971504877125178,0.0,9974.107069551328,25.11794441660717,0.0025119891173085783
0.8,0.9,0.0,0.3,0.0,0.1,0.9371608309418736,1.0971504877125178,0.0,9974.107069551328,25.11794441660717,0.0025119891173085783
0.8,0.9,0.0,0.5,0.0,0.1,0.9371608309418736,1.0971504877125178,0.0,9974.107069551328,25.11794441660717,0.0025119891173085783
0.8,0.9,0.0,0.7,0.0,0.1,0.9371811912690622,1.0967749568703349,0.0,9970.694728385226,28.50844534660673,0.002851071715544211
0.8,0.9,0.0,0.9,0.0,0.1,0.937205535006218,1.0963259529453384,0.0,9966.614756090941,32.56231650777952,0.003256499637056311
0.8,0.9,0.2,0.3,0.0,0.1,0.9371608309418736,1.0971504877125178,0.0,9974.107069551328,25.11794441660717,0.0025119891173085783
0.8,0.9,0.2,0.5,0.0,0.1,0.9371608309418736,1.0971504877125178,0.0,9974.107069551328,25.11794441660717,0.0025119891173085783
0.8,0.9,0.2,0.7,0.0,0.1,0.9371946189780396,1.0965272920615678,0.0,9968.444268276773,30.74450673495985,0.0030747001008513087
0.8,0.9,0.2,0.9,0.0,0.1,0.9372361113680892,1.0957619894762645,0.0,9961.490174880628,37.654131397373746,0.0037657353713489716
0.8,0.9,0.4,0.5,0.0,0.1,0.9371608309418736,1.0971504877125178,0.0,9974.107069551328,25.11794441660717,0.0025119891173085783
0.8,0.9,0.4,0.7,0.0,0.1,0.9372606819646472,1.0953087962901216,0.0,9957.372131024502,41.745859274604214,0.0041749541624676294
0.8,0.9,0.4,0.9,0.0,0.1,0.9373974503939884,1.0927861253179256,0.0,9934.44925189977,64.52249422735467,0.006452912946008273
0.8,0.9,0.6,0.7,0.0,0.1,0.9964229611556984,1.9014094270395648e-31,0.0,-7.864633629592169e-48,9959.33065810594,1.0
0.8,0.9,0.6,0.9,0.0,0.1,0.9964229611556984,-1.8883988261572408e-30,0.0,4.3871978649887085e-49,9959.33065810594,1.0
0.8,0.9,0.8,0.9,0.0,0.1,0.9964229611556982,1.841920571118441e-31,0.0,-2.5828537608976155e-61,9959.33065810594,1.0
