,po2,r_Tneg,o2_eq,Tneg_eq
71,215443.46900318822,0.0027825594022071257,2157796.063468663,166.23552335549974
72,215443.46900318822,0.007742636826811269,2157796.0672171917,59.74194952447086
73,215443.46900318822,0.021544346900318832,2157796.0685961973,21.470143450336888
74,215443.46900318822,0.05994842503189409,2157796.0690571414,7.715969489566818
75,215443.46900318822,0.1668100537200059,2157796.0692170914,2.7729756581105343
76,215443.46900318822,0.46415888336127775,2157796.069142919,0.996555780951657
77,215443.46900318822,1.2915496650148828,2157795.9938330096,0.3581435782328557
78,215443.46900318822,3.593813663804626,2157858.8470800943,0.1287101285058088
79,215443.46900318822,10.0,2154941.345072473,0.04625602184947763
80,464158.8833612772,0.001,4642961.223441665,462.5602184936685
81,464158.8833612772,0.0027825594022071257,4642961.233828745,166.23552335549974
82,464158.8833612772,0.007742636826811269,4642961.237445959,59.74194952447086
83,464158.8833612772,0.021544346900318832,4642961.2387759695,21.470143450336888
84,464158.8833612772,0.05994842503189409,4642961.239284003,7.715969489566818
85,464158.8833612772,0.1668100537200059,4642961.2396537885,2.772975658110536
86,464158.8833612772,0.46415888336127775,4642961.238135901,0.9965557809516602
87,464158.8833612772,1.2915496650148828,4642960.60055596,0.3581435782328571
88,464158.8833612772,3.593813663804626,4642944.740528205,0.12871012850581076
89,464158.8833612772,10.0,4637365.781410597,0.0462560218494732
90,1000000.0,0.001,9986252.200655768,462.5602184936685
91,1000000.0,0.0027825594022071257,9986252.21101239,166.23552335549974
92,1000000.0,0.007742636826811269,9986252.214736301,59.74194952447086
93,1000000.0,0.021544346900318832,9986252.216072673,21.470143450336888
94,1000000.0,0.05994842503189409,9986252.216554238,7.715969489566818
95,1000000.0,0.1668100537200059,9986252.216728637,2.772975658110531
96,1000000.0,0.46415888336127775,9986252.216792727,0.9965557809516647
97,1000000.0,1.2915496650148828,9986252.219324673,0.35814357823285603
98,1000000.0,3.593813663804626,9986252.48485977,0.1287101285058061
99,1000000.0,10.0,10001713.042802704,0.04625602184947699
